UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG,SAT_AVG_ALL,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP,ALIAS,C100_4,D100_4,C100_L4,D100_L4,TRANS_4,DTRANS_4,TRANS_L4,DTRANS_L4,ICLEVEL,UGDS_MEN,UGDS_WOMEN,CDR3_DENOM,CDR2_DENOM,
117627,121500,1215,La Sierra University,Riverside,CA,0.4064,934,934,14500,27000,277.098581,0.537825059,0.472049689,0.552238806,0.60546875,0.639705882,0.518309859,0.560518732,0.434210526,0.489361702,0.613981763,0.561403509,0.501501502,0.530364373,0.540901503,0,0.494237891,0,0.382802867,0,0.2398,221,0,0,0.2848,302,0,0,1,0.4202,0.5798,617,0,
117636,121800,1218,Loma Linda University,Loma Linda,CA,0,0,0,19500,20096.5,206.248579,0.81294964,0.760204082,0.836734694,0.878048781,0.867981791,0.605714286,0.894894895,0.758483034,0.762345679,0.845098039,0.822827939,0.789473684,0.786956522,0.822847682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2945,0.7055,1204,0,
117645,121900,1219,Long Beach City College,Long Beach,CA,0,0,0,4500,8321.5,85.40280896,0.216600341,0.194244604,0.385542169,0.3125,0.489583333,0.200841852,0.289699571,0.19025522,0.191582915,0.45508982,0.220164609,0.212198221,0.187134503,0.244469027,0.205976655,0,0.250822175,0,0,0,0,0.0974,1684,0,0,0.1223,1684,2,0.4551,0.5449,1174,0,
117672,122900,1229,Southern California University of Health Sciences,Whittier,CA,0,0,0,8144,-1,-1,0.358333333,0.290322581,-1,-1,-1,-1,-1,-1,-1,-1,0.352941177,0.371428571,0.326530612,0.38028169,0,0,0,0,Los Angeles College of Chiropractic |College of Acupuncture and Oriental Medicine,0,0,0,0,0,0,0,0,1,0.6667,0.3333,207,0,
117690,122400,1224,Los Angeles Harbor College,Wilmington,CA,0,0,0,3500,4250,43.61736923,0.415204678,0.376811594,-1,-1,0.574468085,0.35483871,0.451612903,0.407142857,0.381944444,-1,0.445378151,0.346153846,0.423529412,0.406976744,0.206773256,0,0.254465905,0,Harbor College,0,0,0.0636,582,0,0,0.0962,582,2,0.4061,0.5939,112,0,
117706,122600,1226,Los Angeles Pierce College,Woodland Hills,CA,0,0,0,9500,12148,124.6738356,0.285326087,0.274542429,0.295918367,0.432432432,0.55,0.26183432,0.359183674,0.248472505,0.270967742,0.362068966,0.331592689,0.235127479,0.269794721,0.298734177,0.274270838,0,0.368116667,0,Pierce College |LA Pierce College,0,0,0.081,839,0,0,0.081,839,2,0.4607,0.5393,487,0,
117715,704700,7047,Los Angeles Southwest College,Los Angeles,CA,0,0,0,3500,4500,46.18309684,0.197368421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.118998228,0,0.133731501,0,0,0,0,0.0272,147,0,0,0.1224,147,2,0.302,0.698,79,0,
117724,122700,1227,Los Angeles Trade Technical College,Los Angeles,CA,0,0,0,4500,4750,48.74882444,0.202797203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.197183099,0.208333333,0.198740379,0,0.2334349,0,0,0,0,0.1339,478,0,0,0.0837,478,2,0.5403,0.4597,155,0,
117733,122800,1228,Los Angeles Valley College,Valley Glen,CA,0,0,0,6750,9500,97.49764888,0.390715667,0.378504673,-1,-1,0.641791045,0.353333333,0.456,0.369897959,0.381278539,0.443037975,0.418604651,0.351851852,0.425531915,0.361702128,0.194187659,0,0.280018731,0,Valley College |LA Valley College,0,0,0.0599,734,0,0,0.0913,734,2,0.4346,0.5654,352,0,
117751,122000,1220,The Master's College and Seminary,Santa Clarita,CA,0.7588,1103,1103,16500,21250,218.0868462,0.780346821,0.669172932,0.778947368,0.857142857,0.911392405,0.670212766,0.84223301,0.542056075,0.731884058,0.835390947,0.785714286,0.775280899,0.720588235,0.80156658,0,0.578247727,0,0.606559836,0,0.5344,189,0,0,0,189,0,0,1,0.5474,0.4526,342,0,
117788,122300,1223,Los Angeles City College,Los Angeles,CA,0,0,0,7500,8000,82.10328327,0.32,0.309892729,-1,-1,0.525641026,0.301062574,0.371794872,0.309492848,0.303423849,0.5,0.348453608,0.288636364,0.325581395,0.314159292,0.154734146,0,0.206286014,0,0,0,0,0.0462,692,0,0,0.0809,692,2,0.4392,0.5608,597,0,
117803,616500,6165,Los Angeles County College of Nursing and Allied Health,Los Angeles,CA,0,0,0,10500,11964,122.7854601,0.656934307,0.671232877,-1,-1,0.769230769,0.434782609,-1,-1,0.560606061,0.746478873,-1,-1,0.666666667,0.65060241,0,0,0,0,L.A. County School of Nursing,0,0,0,0,0,0,0,0,2,0.2157,0.7843,71,0,
117867,1255000,12550,Los Angeles Mission College,Sylmar,CA,0,0,0,8000,-1,-1,0.323529412,0.302469136,-1,-1,-1,-1,0.394736842,0.307228916,0.300546448,-1,0.348148148,0.275362319,0.341880342,0.298850575,0.135577667,0,0.219569238,0,0,0,0,0.0274,438,0,0,0.0685,438,2,0.3953,0.6047,128,0,
117894,1034000,10340,Los Medanos College,Pittsburg,CA,0,0,0,3500,-1,-1,0.362318841,0.28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.393939394,0.333333333,0.307012156,0,0.365540752,0,"Los Medanos, LMC",0,0,0.0871,528,0,0,0.1042,528,2,0.4681,0.5319,117,0,
117928,2179943,21799,Argosy University-The Art Institute of California-San Francisco,San Francisco,CA,0,0,0,10000,24750,254.0070326,0.187458943,0.137917329,0.286277085,0.475424486,0.469287469,0.180438242,0.340291262,0.166019748,0.137871896,0.386922616,0.190437927,0.178837209,0.17185762,0.20554481,0,0.36387062,0,0.357650588,"AiCA-SF, The Art Institute of California - SF",0.213,169,0,0,0.046,174,0,0,1,0.5361,0.4639,18013,0,
117946,1164900,11649,Loyola Marymount University,Los Angeles,CA,0.5271,1218,1218,19500,22500,230.9154842,0.789772727,0.695767196,0.752136752,0.847921225,0.83887468,0.69165247,0.803357314,0.543478261,0.703166227,0.855289421,0.789325843,0.790462428,0.742014742,0.804138951,0,0.767923248,0,0.775102076,0,0.6886,1259,0,0,0,1259,0,0,1,0.426,0.574,1933,0,
117955,1186600,11866,Lu Ross Academy,Ventura,CA,0,0,0,7916,8310.5,85.28991695,0.534782609,0.492857143,-1,-1,0.590604027,0.432098765,0.563829787,0.514705882,0.517441861,0.586206897,-1,-1,0.496453901,0.595505618,0.780836986,0,0.685722857,0,0,0,0,0,82,0,0,0,82,3,0.1423,0.8577,139,0,
118116,1231600,12316,Manchester Beauty College,Fresno,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552202985,0,0.56094878,0,0,0,0,0.4167,12,0,0,0,12,3,0.0625,0.9375,0,0,
118125,1231700,12317,Tulare Beauty College,Tulare,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620158915,0,0.643838356,0,0,0,0,0.4615,13,0,0,0,13,3,0.0244,0.9756,0,0,
118143,714200,7142,Lyles Fresno College of Beauty,Fresno,CA,0,0,0,6857,8556,87.80946145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0.658565854,0,Lyles College of Beauty |Lyles Beauty College,0,0,0.0741,27,0,0,0,27,3,0.098,0.902,0,0,
118161,1324000,13240,Lytles Redwood Empire Beauty College Inc,Santa Rosa,CA,0,0,0,8255,9427,96.74845642,0.648854962,0.623188406,-1,-1,0.673267327,0.566666667,0.765625,0.537313433,-1,-1,-1,-1,0.655172414,0.643835616,0.918908108,0,0.8999875,0,Lytle's Beauty College,0,0,0.9714,35,0,0,0.0286,35,3,0.053,0.947,68,0,
118189,2546400,25464,MTI Business College Inc,Stockton,CA,0,0,0,9500,9500,97.49764888,0.277272727,0.234972678,-1,-1,0.264150943,0.31147541,-1,0.262886598,-1,-1,-1,-1,0.268518519,0.285714286,0.841268254,0,0.857157143,0,0,0,0,0.8,10,0,0,0,10,3,0.0274,0.9726,118,0,
118198,1291200,12912,MTI College,Sacramento,CA,0.8745,0,0,8263.5,9500,97.49764888,0.399371069,0.359259259,0.433333333,0.537037037,0.447694038,0.287206266,0.47,0.366972477,0.364293086,0.511551155,0.382617383,0.461254613,0.409780776,0.390279823,0.684844169,0,0.642384746,0,0,0,0,0.3303,436,0,0,0,436,2,0.2775,0.7225,611,0,
118259,2351900,23519,Brightwood College-Sacramento,Sacramento,CA,0,0,0,9334,9449.5,96.9793719,0.215313029,0.173795344,0.331695332,0.481818182,0.240831965,0.12849162,0.304651163,0.164228723,0.198445359,0.423728814,0.216230367,0.211453745,0.21192053,0.223328592,0.62243536,0,0.730829032,0,Formerly Kaplan College-Sacramento,0,0,0.3953,301,0,0,0,301,2,0.1408,0.8592,1036,0,
118277,2091700,20917,Brightwood College-San Diego,San Diego,CA,0,0,0,9476.5,9500,97.49764888,0.390219561,0.304380665,0.49010989,0.693333333,0.418742586,0.238993711,0.44028777,0.363636364,0.329067642,0.666666667,0.392811297,0.381165919,0.347593583,0.427502339,0.597955186,0,0.83364876,0,Formerly Kaplan College-San Diego,0,0,0.3516,401,0,0,0,401,2,0.2444,0.7556,1055,0,
118286,2549000,25490,Brightwood College-Vista,Vista,CA,0,0,0,8630,9057,92.95117957,0.371408046,0.317849687,0.46263911,0.560669456,0.407438715,0.167464115,0.43264942,0.330126278,0.330196749,0.587443946,0.376274328,0.354632588,0.350268978,0.403240324,0.614257669,0,0.82222513,0,Formerly Kaplan College-Vista,0,0,0.3357,560,0,0,0,560,2,0.2699,0.7301,1273,0,
118347,117800,1178,College of Marin,Kentfield,CA,0,0,0,10062.5,15000,153.9436561,0.296229803,0.259656652,0.476190476,-1,0.640625,0.251521298,0.361111111,0.280623608,0.244210526,0.597560976,0.341040462,0.222748815,0.262008734,0.320121951,0.266083853,0,0.332674168,0,0,0,0,0.1107,271,0,0,0.1661,271,2,0.412,0.588,320,0,
118356,747600,7476,Marinello Schools of Beauty-Los Angeles,Los Angeles,CA,0,0,0,8555,10106.5,103.722104,0.223887588,0.187313877,0.320334262,0.5,0.293592233,0.1179941,0.285800241,0.184432515,0.207096125,0.449324324,0.228649454,0.144628099,0.218969989,0.232336092,0.590302086,0,0.576690644,0,0,0,0,0.4002,1292,0,0,0,1292,3,0.1282,0.8718,2332,0,
118541,1047400,10474,Marymount California University,Rancho Palos Verdes,CA,0,0,0,12524,19500,200.126753,0.509090909,0.375,0.476190476,0.701149425,0.586206897,0.488479263,0.509960159,-1,0.375757576,0.709090909,0.470588235,0.557377049,0.4,0.571428571,0,0.338790507,0,0,0,0,0,0,0,0.3791,277,0,0,1,0.4641,0.5359,163,0,
118684,1167200,11672,Mendocino College,Ukiah,CA,0,0,0,7000,15263,156.6428016,0.322751323,0.263888889,-1,-1,0.55,0.261744966,0.358208955,0.303278689,0.299401198,-1,0.406593407,0.244897959,0.339449541,0.3,0.182502646,0,0.228743695,0,0,0,0,0.1848,211,0,0,0.09,211,2,0.3792,0.6208,119,0,
118693,123600,1236,Menlo College,Atherton,CA,0.4506,995,995,18750,22746.5,233.4452916,0.583916084,0.516853933,0.534653465,0.697916667,0.681034483,0.517647059,0.596491228,0.534482759,0.485915493,0.680555556,0.611570248,0.563636364,0.504587156,0.632768362,0,0.42035,0,0.354815836,Menlo,0.3567,157,0,0,0.2611,157,0,0,1,0.5914,0.4086,150,0,
118718,123700,1237,Merced College,Merced,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17151117,0,0.253280082,0,Merced Community College District,0,0,0.045,1045,0,0,0.1053,1045,2,0.4371,0.5629,0,0,
118772,126700,1267,Merritt College,Oakland,CA,0,0,0,8970,-1,-1,0.272727273,0.241545894,-1,-1,-1,-1,-1,-1,0.192893401,0.622222222,0.294478528,0.227848101,0.225,0.319672131,0.116295349,0,0.182835214,0,0,0,0,0.0263,152,0,0,0.1184,152,2,0.3404,0.6596,128,0,
118888,123800,1238,Mills College,Oakland,CA,0.7614,1152,1152,18750,23471,240.8807702,0.625441696,0.548262548,0.680722892,0.70212766,0.688102894,0.549019608,0.694960212,0.486772487,0.558208955,0.722943723,-1,-1,0.587209302,0.64213198,0,0.666649123,0,0.607613896,0,0.5957,188,0,0,0,202,0,0,1,0,1,546,0,
118912,123900,1239,MiraCosta College,Oceanside,CA,0,0,0,4500,4500,46.18309684,0.4743083,0.437125749,-1,-1,-1,0.466960352,0.507692308,0.462765957,0.413043478,0.637681159,0.428571429,0.545454546,0.386792453,0.537414966,0.294799654,0,0.357326456,0,0,0,0,0.1316,1102,0,0,0.1597,1102,2,0.4359,0.5641,158,0,
118921,2338700,23387,Marinello Schools of Beauty-San Francisco,San Francisco,CA,0,0,0,6532,9852.5,101.1153248,0.246376812,0.198113208,0.404580153,-1,0.303854875,0.144578313,0.373873874,0.185897436,0.220032841,0.444444444,0.255183413,0.158730159,0.264150943,0.225705329,0.516312093,0,0.547336829,0,0,0,0,0.2869,237,0,0,0,237,3,0.0879,0.9121,368,0,
118930,2119100,21191,Mission College,Santa Clara,CA,0,0,0,4500,-1,-1,0.445086705,0.424460432,-1,-1,-1,-1,0.571428571,0.404580153,0.408450704,0.612903226,0.416666667,0.492307692,0.460526316,0.432989691,0.264926377,0,0.343725,0,0,0,0,0.0726,413,0,0,0.1719,413,2,0.4511,0.5489,101,0,
118958,720400,7204,Modern Beauty Academy,Oxnard,CA,0,0,0,5265,5600,57.47229829,0.544117647,0.571428571,-1,-1,0.5625,-1,0.609756098,-1,-1,-1,-1,-1,0.511627907,-1,0.649140351,0,0.600030588,0,0,0,0,0.125,16,0,0,0,16,3,0.0556,0.9444,39,0,
118967,2539100,25391,Brightwood College-North Hollywood,North Hollywood,CA,0,0,0,9400.5,9500,97.49764888,0.364157432,0.317559863,0.442244224,0.498054475,0.388989991,0.233890215,0.441310282,0.308300395,0.331801471,0.523809524,0.360050094,0.370588235,0.349016854,0.382229673,0.774918565,0,0.849291014,0,Formerly Kaplan College-North Hollywood,0,0,0.3926,484,0,0,0,484,2,0.4422,0.5578,1083,0,
118976,124000,1240,Modesto Junior College,Modesto,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18161558,0,0.271554628,0,MJC,0,0,0.0485,1196,0,0,0.112,1196,2,0.4202,0.5798,0,0,
118994,2185800,21858,Moler Barber College,Oakland,CA,0,0,0,9500,9500,97.49764888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858590909,0,0.869578261,0,0,0,0,0.1667,72,0,0,0,72,3,0.8922,0.1078,0,0,
119058,369110,3691,Middlebury Institute of International Studies at Monterey,Monterey,CA,0,0,1379,15666,17500,179.6009321,0.835579515,0.776119403,0.786516854,0.874418605,0.862619808,0.689655172,-1,-1,0.776978417,0.870689655,0.828282828,0.843930636,-1,-1,0,0,0,0,Monterey Institute,0,0,0,0,0,0,0,0,1,0.8182,0.1818,1146,0,
119067,124200,1242,Monterey Peninsula College,Monterey,CA,0,0,0,6500,-1,-1,0.335227273,0.287449393,0.4,0.566666667,0.583333333,0.296052632,0.336448598,0.334693878,0.282608696,0.52631579,0.372972973,0.293413174,0.331395349,0.338888889,0.261756754,0,0.312891892,0,0,0,0,0.1193,461,0,0,0.1605,461,2,0.4655,0.5345,196,0,
119137,711500,7115,Moorpark College,Moorpark,CA,0,0,0,6000,12625,129.5692439,0.466666667,0.401544402,0.581818182,0.549019608,0.678899083,0.392282958,0.489655172,0.454545455,0.411552347,0.573426573,0.497975709,0.421965318,0.48502994,0.454545455,0.367567363,0,0.419990611,0,0,0,0,0.1319,1622,0,0,0.1307,1622,2,0.4857,0.5143,248,0,
119164,124500,1245,Mt San Antonio College,Walnut,CA,0,0,0,4500,5250,53.88027964,0.48,0.424855491,-1,-1,0.694444444,0.379084967,0.528455285,0.4617737,0.422343324,0.734939759,0.454545455,0.512690355,0.447963801,0.510917031,0.298649646,0,0.395210337,0,Mt. SAC,0,0,0.0938,2068,0,0,0.1025,2068,2,0.484,0.516,257,0,
119173,124300,1243,Mount Saint Mary's University,Los Angeles,CA,0.783,902,902,21000,25000,256.5727602,0.612403101,0.538461539,0.612826603,0.74516129,0.735930736,0.469011725,0.636842105,0.577358491,0.505221932,0.76908397,0.611158798,0.624,0.537261698,0.673211781,0,0.645997277,0,0.557446218,0,0.497,169,0,0,0.2556,313,0,0,1,0.0666,0.9334,920,0,
119216,124600,1246,Mt San Jacinto Community College District,San Jacinto,CA,0,0,0,5250,-1,-1,0.221271394,0.176935229,0.335766423,0.479166667,-1,-1,0.279569893,0.204113924,0.194331984,0.480519481,0.231203008,0.202797203,0.226190476,0.216080402,0.226136647,0,0.272661993,0,Mt. San Jacinto CCD,0,0,0.0705,681,0,0,0.1601,681,2,0.4226,0.5774,333,0,
119234,3933300,39333,Mueller College,San Diego,CA,0,0,0,9500,12166.5,124.8636995,0.314569536,0.268867925,-1,-1,0.340425532,0.271929825,0.276595745,0.321568628,0.258928571,0.474358974,0.343891403,0.234567901,0.303448276,0.324840764,0.806474194,0,0.8667,0,0,0,0,0.6765,34,0,0,0.0294,34,2,0.4953,0.5047,170,0,
119270,2161800,21618,Musicians Institute,Hollywood,CA,0.945,0,0,6334,-1,-1,0.507763975,0.434977579,0.518272425,0.650943396,0.527559055,0.502901354,0.536094675,0.453724605,0.408060453,0.668016194,0.457489879,0.519692603,0.491954023,0.515826495,0,0.507435667,0,0.53487907,0,0.5,14,0,0,0.1011,633,0,0,1,0.7962,0.2038,711,0,
119331,124700,1247,Napa Valley College,Napa,CA,0,0,0,7000,9291,95.3527006,0.481308411,0.404411765,-1,-1,0.711111111,0.420118343,0.6,0.458100559,0.375,0.741935484,0.474820144,0.493333333,0.451219512,0.5,0.336743878,0,0.447196083,0,0,0,0,0.0741,486,0,0,0.1049,486,2,0.4423,0.5577,114,0,
119359,1110900,11109,Everest College-Reseda,Reseda,CA,0,0,0,9500,9500,97.49764888,0.209664848,0.171736997,0.320185615,0.515463918,0.237468354,0.116751269,0.293544458,0.170200573,0.187850065,0.416326531,0.219441771,0.168032787,0.214142762,0.203373946,0.752235825,0,0.76769669,0,0,0,0,0.6069,608,0,0,0,608,2,0.2701,0.7299,0,0,
119456,1112300,11123,Everest College-Gardena,Gardena,CA,0,0,0,9500,9500,97.49764888,0.165866273,0.144731089,0.247838617,0.438356164,0.188552189,0.090764331,0.245614035,0.135808749,0.154841239,0.346153846,0.164655172,0.173126615,0.177655678,0.147801684,0.662750545,0,0.695480872,0,0,0,0,0.5611,499,0,0,0,499,3,0.158,0.842,0,0,
119465,809000,8090,Everest College-Alhambra,Alhambra,CA,0,0,0,9500,9500,97.49764888,0.234665428,0.203351955,0.368600683,0.47826087,0.275380711,0.123263889,0.307490145,0.194823868,0.2209889,0.394117647,0.23474724,0.234338747,0.229419703,0.246268657,0.718039054,0,0.727429907,0,0,0,0,0.6118,626,0,0,0,626,3,0.2642,0.7358,0,0,
119508,449400,4494,Everest College-San Bernardino,San Bernardino,CA,0,0,0,7489.5,9500,97.49764888,0.163251366,0.140100671,0.232227488,0.37704918,0.186023622,0.111607143,0.202505219,0.144162437,0.150474799,0.347368421,0.157239819,0.172413793,0.17196057,0.148820327,0.593362183,0,0.639858202,0,0,0,0,0.4153,732,0,0,0,732,2,0.4152,0.5848,0,0,
119544,2518400,25184,The National Hispanic University,San Jose,CA,0,0,0,11000,15944.5,163.636975,0.577092511,0.577235772,0.569444444,0.59375,0.7,0.542372881,0.435483871,0.63030303,0.559006211,0.621212121,0.590062112,0.545454546,0.583941606,0.566666667,0,0.399969333,0,0.271334109,NHU,0,7,0,0,0,29,0,0,1,0.1702,0.8298,157,0,
119553,2542300,25423,National Holistic Institute,Emeryville,CA,0,0,0,9500,9500,97.49764888,0.471751412,0.40877915,0.576923077,0.664,0.510204082,0.283333333,0.537162162,0.446475196,0.392318244,0.645645646,0.49009247,0.426229508,0.468822171,0.473767886,0.746361516,0,0.716560828,0,0,0,0,0.6196,184,0,0,0,184,3,0.3367,0.6633,597,0,
119605,1146000,11460,National University,La Jolla,CA,0,0,0,13403.5,27906.5,286.4019093,0.520147314,0.462679426,0.536312849,0.62295082,0.626358696,0.470419847,0.65394402,0.507695951,0.424941177,0.601364914,0.510769231,0.542459737,0.500261097,0.534246575,0,0.369565217,0,0.27085,0,0.1923,26,0,0,0,30,0,0,1,0.4267,0.5733,6136,0,
119775,3043900,30439,Newschool of Architecture and Design,San Diego,CA,0.98,0,0,28500,35500,364.3333195,0.406417112,0.326086957,0.388888889,0.609756098,0.568627451,0.345588235,0.45,0.356321839,0.377622378,0.5,0.413793103,0.403100775,0.380952381,0.419354839,0,0.371428571,0,0.41303913,0,0,15,0,0,0,15,0,0,1,0.7306,0.2694,195,0,
119845,713000,7130,Newberry School of Beauty,Granada Hills,CA,0,0,0,5687.5,6333,64.99501162,0.563380282,0.5,0.607843137,0.7,0.601351351,0.476923077,0.568627451,0.558558559,0.509677419,0.706896552,-1,-1,0.575539568,0.540540541,0.722705042,0,0.805062712,0,0,0,0,0.2203,59,0,0,0,59,3,0.041,0.959,117,0,
119951,718700,7187,North Adrian's College of Beauty Inc,Modesto,CA,0,0,0,9500,10850,111.3525779,0.25974026,0.221122112,-1,-1,0.370967742,0.155778895,0.355704698,0.199152542,0.249307479,-1,-1,-1,0.259109312,0.260869565,0.635279587,0,0.607616097,0,North Adrian's College of Beauty,0,0,0,211,0,0,0,211,3,0.0107,0.9893,219,0,
120069,1287200,12872,North-West College-Pomona,Pomona,CA,1,0,0,8698,9250,94.93192128,0.358463727,0.3203125,0.450704225,0.489795918,0.337579618,0.364468865,0.408560311,0.329596413,0.3328,0.564102564,0.363327674,0.333333333,0.343249428,0.383458647,0.709641923,0,0.70177232,0,0,0,0,0.4468,282,0,0,0,282,3,0.1306,0.8694,361,0,
120078,1170700,11707,North-West College-West Covina,West Covina,CA,1,0,0,8030,8150,83.64271983,0.458252427,0.450757576,0.448863636,0.580645161,0.414847162,0.470661673,0.498701299,0.434108527,0.446945338,0.567010309,0.461077844,0.446153846,0.451807229,0.469945355,0.690128873,0,0.751913115,0,0,0,0,0.4663,519,0,0,0,519,3,0.1968,0.8032,592,0,
120087,2591600,25916,North-West College-Pasadena,Pasadena,CA,1,0,0,8190,8230,84.46375266,0.400735294,0.356097561,-1,-1,0.53030303,0.359223301,0.379310345,0.410810811,-1,-1,0.391891892,0.44,0.40397351,0.396694215,0.65030184,0,0.674186466,0,0,0,0,0.3602,161,0,0,0,161,3,0.181,0.819,169,0,
120184,117900,1179,Notre Dame de Namur University,Belmont,CA,0.7771,932,932,18750,26865.5,275.7182196,0.616459627,0.481171548,0.652968037,0.747311828,0.748663102,0.562363239,0.609929078,0.621546961,0.509433962,0.720858896,0.617391304,0.614130435,0.6,0.625298329,0,0.510293827,0,0.510761871,NDNU,0.4286,147,0,0,0.3265,147,0,0,1,0.3331,0.6669,488,0,
120254,124900,1249,Occidental College,Los Angeles,CA,0.4204,1300,1300,21500,23231.5,238.4228031,0.877108434,0.855855856,0.893939394,0.877906977,0.90881459,0.755813954,-1,-1,0.840182648,0.918367347,0.878661088,0.875,-1,-1,0,0.864825946,0,0.840068904,Oxy,0.8009,467,0,0,0.1092,467,0,0,1,0.4459,0.5541,284,0,
120272,1298900,12989,Oceanside College of Beauty,Oceanside,CA,0,0,0,8489,9234,94.76771471,0.587628866,0.566666667,-1,-1,0.511627907,0.648148148,0.714285714,0.458333333,-1,-1,-1,-1,0.592592593,0.581395349,0.807723077,0,0.835281176,0,0,0,0,0.35,20,0,0,0,20,3,0.0649,0.9351,69,0,
120290,448100,4481,Ohlone College,Fremont,CA,0,0,0,9399,-1,-1,0.354581673,0.271186441,0.530612245,-1,-1,-1,0.4,0.333333333,0.265957447,0.619047619,0.4125,0.252747253,0.328125,0.382113821,0.37148321,0,0.450902288,0,0,0,0,0.1083,628,0,0,0.1672,628,2,0.536,0.464,116,0,
120342,125000,1250,Orange Coast College,Costa Mesa,CA,0,0,0,4375,6500,66.70891765,0.512880562,0.494233937,0.535483871,0.597826087,0.769230769,0.496259352,0.577427822,0.460887949,0.479495268,0.609090909,0.546116505,0.481900453,0.492307692,0.530172414,0.379530718,0,0.474467735,0,0,0,0,0.1037,1870,0,0,0.1567,1870,2,0.5229,0.4771,496,0,
120403,125100,1251,Otis College of Art and Design,Los Angeles,CA,0.6648,1010,1010,26500,27000,277.098581,0.667381974,0.582524272,0.646616541,0.826771654,0.76284585,0.55399061,0.688,0.582417582,0.591900312,0.834482759,0.703947368,0.598765432,0.572580645,0.701754386,0,0.606054545,0,0.558932628,"Otis Art Institute, Otis Parsons, Otis/Parsons",0.52,225,0,0,0,225,0,0,1,0.3284,0.6716,272,0,
120421,1284200,12842,Oxnard College,Oxnard,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244165771,0,0.299346563,0,0,0,0,0.0811,407,0,0,0.0639,407,2,0.4723,0.5277,0,0,
120537,125200,1252,Hope International University,Fullerton,CA,0.31,896,896,17750,26000,266.8356706,0.543710021,0.445054945,0.578947368,0.637037037,0.741176471,0.5,0.635036496,0.415384615,0.475,0.645502646,0.551236749,0.532258065,0.518292683,0.557377049,0,0.468907656,0,0.407927861,Hope|HIU|College of Arts and Sciences|College of Business and Management|College of Education|Pacific Christian of Ministry and Biblical Studies|College of Psychology and Counseling|Fullerton|Orange County|California|,0.2874,87,0,0,0.069,87,0,0,1,0.4498,0.5502,384,0,
120661,793000,7930,Concorde Career College-San Diego,San Diego,CA,1,0,0,9500,9500,97.49764888,0.329688814,0.249101796,0.494208494,0.589473684,0.355276907,0.224137931,0.396135266,0.294193548,0.267967146,0.609302326,0.318872017,0.367041199,0.300469484,0.363636364,0.827646116,0,0.833692136,0,0,0,0,0.0693,707,0,0,0,707,2,0.2492,0.7508,560,0,
120698,2138300,21383,Palo Alto University,Palo Alto,CA,0,0,0,18000,18375,188.5809788,0.547619048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,Pacific Graduate School of Psychology,0,0,0,0,0,0,0,0,1,0.299,0.701,124,0,
120740,125400,1254,Pacific Lutheran Theological Seminary,Berkeley,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81,0,
120768,125500,1255,Pacific Oaks College,Pasadena,CA,0,0,0,18750,20375,209.1067996,0.468468469,0.433333333,-1,-1,0.475409836,0.46,-1,-1,0.415584416,0.588235294,-1,-1,0.431372549,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0768,0.9232,142,0,
120795,125600,1256,Pacific School of Religion,Berkeley,CA,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,
